t,target_x,target_y,target_h_deg,x,y,h_deg
340.847,0.0,0.0,20.0,-0.0036,-0.0235,23.72
340.898,0.0,0.0,20.0,-0.0036,-0.0235,23.72
340.949,0.0,0.0,20.0,-0.0036,-0.0235,23.72
341.0,0.0,0.0,20.0,-0.0037,-0.0235,23.73
341.051,0.0,0.0,20.0,-0.0037,-0.0235,23.73
341.102,0.0,0.0,20.0,-0.0036,-0.0235,23.72
341.152,0.0,0.0,20.0,-0.0036,-0.0235,23.72
341.203,0.0,0.0,20.0,-0.0037,-0.0235,23.73
341.254,0.0,0.0,20.0,-0.0036,-0.0235,23.72
341.304,0.0,0.0,20.0,-0.0036,-0.0235,23.72
341.355,0.0,0.0,20.0,-0.0036,-0.0235,23.72
341.406,0.0,0.0,20.0,-0.0037,-0.0235,23.73
341.457,0.0,0.0,20.0,-0.0037,-0.0235,23.73
341.508,0.0,0.0,20.0,-0.0037,-0.0235,23.73
341.558,0.0,0.0,20.0,-0.0037,-0.0235,23.73
341.609,0.0,0.0,20.0,-0.0037,-0.0235,23.73
341.66,0.0,0.0,20.0,-0.0037,-0.0235,23.73
341.711,0.0,0.0,20.0,-0.0037,-0.0235,23.73
341.762,0.0,0.0,20.0,-0.0037,-0.0235,23.73
341.813,0.0,0.0,20.0,-0.0037,-0.0235,23.73
341.863,0.0,0.0,20.0,-0.0037,-0.0235,23.73
341.913,0.0,0.0,20.0,-0.0037,-0.0235,23.73
341.965,0.0,0.0,20.0,-0.0037,-0.0235,23.73
342.015,0.0,0.0,20.0,-0.0037,-0.0235,23.73
342.066,0.0,0.0,20.0,-0.0037,-0.0235,23.73
342.117,0.0,0.0,20.0,-0.0037,-0.0235,23.73
342.167,0.0,0.0,20.0,-0.0037,-0.0235,23.73
342.219,0.0,0.0,20.0,-0.0037,-0.0235,23.73
342.27,0.0,0.0,20.0,-0.0037,-0.0235,23.73
342.321,0.0,0.0,20.0,-0.0037,-0.0235,23.74
342.372,0.0,0.0,20.0,-0.0037,-0.0235,23.73
342.422,0.0,0.0,20.0,-0.0037,-0.0235,23.73
342.473,0.0,0.0,20.0,-0.0037,-0.0235,23.73
342.523,0.0,0.0,20.0,-0.0037,-0.0235,23.73
342.574,0.0,0.0,20.0,-0.0037,-0.0235,23.74
342.625,0.0,0.0,20.0,-0.0037,-0.0235,23.74
342.708,0.0,0.0,20.0,-0.0037,-0.0235,23.74
342.759,0.0,0.0,20.0,-0.0037,-0.0235,23.74
342.81,0.0,0.0,20.0,-0.0037,-0.0235,23.74
342.86,0.0,0.0,20.0,-0.0037,-0.0235,23.74
342.911,0.0,0.0,20.0,-0.0037,-0.0235,23.74
342.962,0.0,0.0,20.0,-0.0037,-0.0235,23.74
343.012,0.0,0.0,20.0,-0.0037,-0.0235,23.74
343.063,0.0,0.0,20.0,-0.0037,-0.0235,23.74
343.113,0.0,0.0,20.0,-0.0037,-0.0235,23.74
343.164,0.0,0.0,20.0,-0.0037,-0.0235,23.74
343.215,0.0,0.0,20.0,-0.0037,-0.0235,23.74
343.265,0.0,0.0,20.0,-0.0037,-0.0235,23.74
343.316,0.0,0.0,20.0,-0.0037,-0.0235,23.74
343.367,0.0,0.0,20.0,-0.0037,-0.0235,23.74
343.417,0.0,0.0,20.0,-0.0037,-0.0235,23.74
343.468,0.0,0.0,20.0,-0.0037,-0.0235,23.74
343.519,0.0,0.0,20.0,-0.0037,-0.0235,23.74
343.57,0.0,0.0,20.0,-0.0037,-0.0235,23.74
343.621,0.0,0.0,20.0,-0.0037,-0.0235,23.74
343.672,0.0,0.0,20.0,-0.0037,-0.0235,23.74
343.723,0.0,0.0,20.0,-0.0037,-0.0235,23.74
343.774,0.0,0.0,20.0,-0.0037,-0.0235,23.74
343.824,0.0,0.0,20.0,-0.0037,-0.0235,23.74
343.875,0.0,0.0,20.0,-0.0037,-0.0235,23.74
343.926,0.0,0.0,20.0,-0.0037,-0.0235,23.74
343.977,0.0,0.0,20.0,-0.0037,-0.0235,23.74
344.027,0.0,0.0,20.0,-0.0037,-0.0235,23.74
344.078,0.0,0.0,20.0,-0.0037,-0.0235,23.74
344.128,0.0,0.0,20.0,-0.0037,-0.0235,23.74
344.179,0.0,0.0,20.0,-0.0037,-0.0235,23.74
344.23,0.0,0.0,20.0,-0.0037,-0.0235,23.74
344.28,0.0,0.0,20.0,-0.0037,-0.0235,23.75
344.331,0.0,0.0,20.0,-0.0037,-0.0235,23.75
344.382,0.0,0.0,20.0,-0.0037,-0.0235,23.75
344.433,0.0,0.0,20.0,-0.0037,-0.0235,23.75
344.483,0.0,0.0,20.0,-0.0037,-0.0235,23.74
344.534,0.0,0.0,20.0,-0.0037,-0.0235,23.74
344.585,0.0,0.0,20.0,-0.0037,-0.0235,23.75
344.636,0.0,0.0,20.0,-0.0037,-0.0235,23.75
344.686,0.0,0.0,20.0,-0.0037,-0.0235,23.75
344.737,0.0,0.0,20.0,-0.0037,-0.0235,23.75
344.788,0.0,0.0,20.0,-0.0037,-0.0235,23.75
344.839,0.0,0.0,20.0,-0.0037,-0.0235,23.75
344.889,0.0,0.0,20.0,-0.0037,-0.0235,23.75
344.94,0.0,0.0,20.0,-0.0037,-0.0235,23.75
344.991,0.0,0.0,20.0,-0.0037,-0.0235,23.75
345.043,0.0,0.0,20.0,-0.0038,-0.0235,23.75
345.093,0.0,0.0,20.0,-0.0038,-0.0235,23.75
345.144,0.0,0.0,20.0,-0.0038,-0.0235,23.75
345.195,0.0,0.0,20.0,-0.0038,-0.0235,23.75
345.245,0.0,0.0,20.0,-0.0038,-0.0235,23.75
345.297,0.0,0.0,20.0,-0.0038,-0.0235,23.75
345.348,0.0,0.0,20.0,-0.0038,-0.0235,23.75
345.398,0.0,0.0,20.0,-0.0038,-0.0235,23.75
345.45,0.0,0.0,20.0,-0.0037,-0.0235,23.75
345.501,0.0,0.0,20.0,-0.0038,-0.0235,23.75
345.552,0.0,0.0,20.0,-0.0038,-0.0235,23.75
345.602,0.0,0.0,20.0,-0.0037,-0.0235,23.75
345.653,0.0,0.0,20.0,-0.0037,-0.0235,23.75
345.704,0.0,0.0,20.0,-0.0038,-0.0235,23.75
345.755,0.0,0.0,20.0,-0.0038,-0.0235,23.75
345.806,0.0,0.0,20.0,-0.0038,-0.0235,23.75
345.857,0.0,0.0,20.0,-0.0038,-0.0235,23.75
345.908,0.0,0.0,20.0,-0.0038,-0.0235,23.75
345.958,0.0,0.0,20.0,-0.0038,-0.0235,23.75
346.009,0.0,0.0,20.0,-0.0038,-0.0235,23.75
346.059,0.0,0.0,20.0,-0.0038,-0.0235,23.75
346.11,0.0,0.0,20.0,-0.0038,-0.0235,23.75
346.161,0.0,0.0,20.0,-0.0038,-0.0235,23.75
346.212,0.0,0.0,20.0,-0.0038,-0.0235,23.75
346.264,0.0,0.0,20.0,-0.0038,-0.0235,23.75
346.314,0.0,0.0,20.0,-0.0038,-0.0235,23.75
346.365,0.0,0.0,20.0,-0.0038,-0.0235,23.75
346.416,0.0,0.0,20.0,-0.0038,-0.0235,23.75
346.467,0.0,0.0,20.0,-0.0038,-0.0235,23.75
346.517,0.0,0.0,20.0,-0.0038,-0.0235,23.75
346.568,0.0,0.0,20.0,-0.0038,-0.0235,23.75
346.619,0.0,0.0,20.0,-0.0038,-0.0235,23.75
346.669,0.0,0.0,20.0,-0.0038,-0.0235,23.75
346.72,0.0,0.0,20.0,-0.0038,-0.0235,23.75
346.798,0.0,0.0,20.0,-0.0038,-0.0235,23.75
346.849,0.0,0.0,20.0,-0.0038,-0.0235,23.75
346.899,0.0,0.0,20.0,-0.0038,-0.0235,23.75
346.951,0.0,0.0,20.0,-0.0038,-0.0235,23.75
347.001,0.0,0.0,20.0,-0.0038,-0.0235,23.75
347.052,0.0,0.0,20.0,-0.0038,-0.0235,23.75
347.103,0.0,0.0,20.0,-0.0038,-0.0235,23.75
347.154,0.0,0.0,20.0,-0.0038,-0.0235,23.75
347.205,0.0,0.0,20.0,-0.0038,-0.0235,23.75
347.256,0.0,0.0,20.0,-0.0038,-0.0235,23.76
347.307,0.0,0.0,20.0,-0.0038,-0.0235,23.76
347.357,0.0,0.0,20.0,-0.0038,-0.0235,23.75
347.408,0.0,0.0,20.0,-0.0038,-0.0235,23.75
347.46,0.0,0.0,20.0,-0.0038,-0.0235,23.75
347.511,0.0,0.0,20.0,-0.0038,-0.0235,23.75
347.562,0.0,0.0,20.0,-0.0038,-0.0235,23.75
347.613,0.0,0.0,20.0,-0.0038,-0.0235,23.75
347.663,0.0,0.0,20.0,-0.0038,-0.0235,23.76
347.714,0.0,0.0,20.0,-0.0038,-0.0235,23.75
347.764,0.0,0.0,20.0,-0.0038,-0.0235,23.75
347.815,0.0,0.0,20.0,-0.0038,-0.0235,23.75
347.866,0.0,0.0,20.0,-0.0038,-0.0235,23.75
347.916,0.0,0.0,20.0,-0.0038,-0.0235,23.75
347.967,0.0,0.0,20.0,-0.0038,-0.0235,23.75
348.019,0.0,0.0,20.0,-0.0038,-0.0235,23.75
348.07,0.0,0.0,20.0,-0.0038,-0.0235,23.75
348.12,0.0,0.0,20.0,-0.0038,-0.0235,23.75
348.171,0.0,0.0,20.0,-0.0038,-0.0235,23.75
348.222,0.0,0.0,20.0,-0.0038,-0.0235,23.75
348.272,0.0,0.0,20.0,-0.0038,-0.0235,23.75
348.323,0.0,0.0,20.0,-0.0038,-0.0235,23.75
348.374,0.0,0.0,20.0,-0.0038,-0.0235,23.75
348.424,0.0,0.0,20.0,-0.0038,-0.0235,23.75
348.475,0.0,0.0,20.0,-0.0038,-0.0235,23.75
348.526,0.0,0.0,20.0,-0.0038,-0.0235,23.75
348.577,0.0,0.0,20.0,-0.0038,-0.0235,23.75
348.627,0.0,0.0,20.0,-0.0038,-0.0235,23.75
348.678,0.0,0.0,20.0,-0.0038,-0.0235,23.75
348.728,0.0,0.0,20.0,-0.0038,-0.0235,23.75
348.779,0.0,0.0,20.0,-0.0037,-0.0235,23.75
348.83,0.0,0.0,20.0,-0.0037,-0.0235,23.75
348.881,0.0,0.0,20.0,-0.0037,-0.0235,23.75
348.931,0.0,0.0,20.0,-0.0037,-0.0235,23.75
348.982,0.0,0.0,20.0,-0.0037,-0.0235,23.75
349.032,0.0,0.0,20.0,-0.0037,-0.0235,23.75
349.083,0.0,0.0,20.0,-0.0037,-0.0235,23.75
349.135,0.0,0.0,20.0,-0.0037,-0.0235,23.75
349.185,0.0,0.0,20.0,-0.0037,-0.0235,23.75
349.236,0.0,0.0,20.0,-0.0037,-0.0235,23.75
349.287,0.0,0.0,20.0,-0.0037,-0.0235,23.75
349.338,0.0,0.0,20.0,-0.0037,-0.0235,23.75
349.388,0.0,0.0,20.0,-0.0037,-0.0235,23.75
349.439,0.0,0.0,20.0,-0.0037,-0.0235,23.75
349.491,0.0,0.0,20.0,-0.0037,-0.0235,23.75
349.541,0.0,0.0,20.0,-0.0037,-0.0235,23.75
349.592,0.0,0.0,20.0,-0.0037,-0.0235,23.75
349.643,0.0,0.0,20.0,-0.0037,-0.0235,23.75
349.693,0.0,0.0,20.0,-0.0037,-0.0235,23.75
349.744,0.0,0.0,20.0,-0.0037,-0.0235,23.75
349.795,0.0,0.0,20.0,-0.0037,-0.0235,23.75
349.846,0.0,0.0,20.0,-0.0037,-0.0235,23.75
349.896,0.0,0.0,20.0,-0.0037,-0.0235,23.75
349.947,0.0,0.0,20.0,-0.0037,-0.0235,23.75
349.998,0.0,0.0,20.0,-0.0037,-0.0235,23.75
350.048,0.0,0.0,20.0,-0.0037,-0.0235,23.75
350.099,0.0,0.0,20.0,-0.0037,-0.0235,23.74
350.15,0.0,0.0,20.0,-0.0037,-0.0235,23.75
350.2,0.0,0.0,20.0,-0.0037,-0.0235,23.74
350.251,0.0,0.0,20.0,-0.0037,-0.0235,23.74
350.302,0.0,0.0,20.0,-0.0037,-0.0235,23.74
350.353,0.0,0.0,20.0,-0.0037,-0.0235,23.74
350.403,0.0,0.0,20.0,-0.0037,-0.0235,23.74
350.455,0.0,0.0,20.0,-0.0037,-0.0235,23.74
350.506,0.0,0.0,20.0,-0.0037,-0.0235,23.74
350.556,0.0,0.0,20.0,-0.0037,-0.0235,23.74
350.607,0.0,0.0,20.0,-0.0037,-0.0235,23.74
350.657,0.0,0.0,20.0,-0.0037,-0.0235,23.74
350.708,0.0,0.0,20.0,-0.0037,-0.0235,23.74
350.759,0.0,0.0,20.0,-0.0037,-0.0235,23.74
350.81,0.0,0.0,20.0,-0.0037,-0.0235,23.74
350.89,0.0,0.0,20.0,-0.0037,-0.0235,23.74
350.942,0.0,0.0,20.0,-0.0037,-0.0235,23.74
350.993,0.0,0.0,20.0,-0.0037,-0.0235,23.74
351.044,0.0,0.0,20.0,-0.0037,-0.0235,23.74
351.094,0.0,0.0,20.0,-0.0037,-0.0235,23.74
351.146,0.0,0.0,20.0,-0.0037,-0.0235,23.73
351.196,0.0,0.0,20.0,-0.0037,-0.0235,23.73
351.247,0.0,0.0,20.0,-0.0037,-0.0235,23.73
351.298,0.0,0.0,20.0,-0.0037,-0.0235,23.73
351.349,0.0,0.0,20.0,-0.0037,-0.0235,23.73
351.4,0.0,0.0,20.0,-0.0037,-0.0235,23.73
351.451,0.0,0.0,20.0,-0.0037,-0.0235,23.73
351.501,0.0,0.0,20.0,-0.0037,-0.0235,23.73
351.552,0.0,0.0,20.0,-0.0037,-0.0235,23.73
351.603,0.0,0.0,20.0,-0.0037,-0.0235,23.73
351.653,0.0,0.0,20.0,-0.0037,-0.0235,23.73
351.704,0.0,0.0,20.0,-0.0037,-0.0235,23.73
351.754,0.0,0.0,20.0,-0.0037,-0.0235,23.73
351.805,0.0,0.0,20.0,-0.0037,-0.0235,23.73
351.856,0.0,0.0,20.0,-0.0037,-0.0235,23.73
351.906,0.0,0.0,20.0,-0.0037,-0.0235,23.73
351.956,0.0,0.0,20.0,-0.0037,-0.0235,23.73
352.007,0.0,0.0,20.0,-0.0037,-0.0235,23.73
352.057,0.0,0.0,20.0,-0.0037,-0.0235,23.73
352.108,0.0,0.0,20.0,-0.0037,-0.0235,23.73
352.159,0.0,0.0,20.0,-0.0037,-0.0235,23.73
352.209,0.0,0.0,20.0,-0.0037,-0.0235,23.73
352.26,0.0,0.0,20.0,-0.0037,-0.0235,23.73
352.311,0.0,0.0,20.0,-0.0037,-0.0235,23.73
352.362,0.0,0.0,20.0,-0.0037,-0.0235,23.73
352.412,0.0,0.0,20.0,-0.0037,-0.0235,23.73
352.463,0.0,0.0,20.0,-0.0037,-0.0235,23.73
352.514,0.0,0.0,20.0,-0.0037,-0.0235,23.73
352.564,0.0,0.0,20.0,-0.0037,-0.0235,23.73
352.615,0.0,0.0,20.0,-0.0037,-0.0235,23.73
352.665,0.0,0.0,20.0,-0.0037,-0.0235,23.73
352.716,0.0,0.0,20.0,-0.0037,-0.0235,23.73
352.766,0.0,0.0,20.0,-0.0037,-0.0235,23.73
352.817,0.0,0.0,20.0,-0.0037,-0.0235,23.73
352.868,0.0,0.0,20.0,-0.0037,-0.0235,23.73
352.919,0.0,0.0,20.0,-0.0037,-0.0235,23.73
352.97,0.0,0.0,20.0,-0.0037,-0.0235,23.73
353.021,0.0,0.0,20.0,-0.0037,-0.0235,23.73
353.071,0.0,0.0,20.0,-0.0037,-0.0235,23.73
353.122,0.0,0.0,20.0,-0.0037,-0.0235,23.73
353.173,0.0,0.0,20.0,-0.0037,-0.0235,23.73
353.225,0.0,0.0,20.0,-0.0037,-0.0235,23.73
353.275,0.0,0.0,20.0,-0.0037,-0.0235,23.73
353.326,0.0,0.0,20.0,-0.0037,-0.0235,23.73
353.377,0.0,0.0,20.0,-0.0037,-0.0235,23.73
353.427,0.0,0.0,20.0,-0.0037,-0.0235,23.73
353.478,0.0,0.0,20.0,-0.0037,-0.0235,23.73
353.528,0.0,0.0,20.0,-0.0036,-0.0235,23.72
353.579,0.0,0.0,20.0,-0.0036,-0.0235,23.72
353.629,0.0,0.0,20.0,-0.0036,-0.0235,23.72
353.68,0.0,0.0,20.0,-0.0037,-0.0235,23.73
353.73,0.0,0.0,20.0,-0.0037,-0.0235,23.73
353.782,0.0,0.0,20.0,-0.0036,-0.0235,23.72
353.832,0.0,0.0,20.0,-0.0036,-0.0235,23.72
353.883,0.0,0.0,20.0,-0.0036,-0.0235,23.72
353.934,0.0,0.0,20.0,-0.0036,-0.0235,23.72
353.985,0.0,0.0,20.0,-0.0036,-0.0235,23.72
354.035,0.0,0.0,20.0,-0.0037,-0.0235,23.73
354.086,0.0,0.0,20.0,-0.0037,-0.0235,23.73
354.137,0.0,0.0,20.0,-0.0037,-0.0235,23.73
354.187,0.0,0.0,20.0,-0.0037,-0.0235,23.73
354.238,0.0,0.0,20.0,-0.0037,-0.0235,23.73
354.289,0.0,0.0,20.0,-0.0037,-0.0235,23.73
354.339,0.0,0.0,20.0,-0.0037,-0.0235,23.73
354.39,0.0,0.0,20.0,-0.0037,-0.0235,23.73
354.441,0.0,0.0,20.0,-0.0037,-0.0235,23.73
354.491,0.0,0.0,20.0,-0.0037,-0.0235,23.73
354.542,0.0,0.0,20.0,-0.0037,-0.0235,23.73
354.593,0.0,0.0,20.0,-0.0037,-0.0235,23.73
354.644,0.0,0.0,20.0,-0.0037,-0.0235,23.73
354.695,0.0,0.0,20.0,-0.0037,-0.0235,23.73
354.746,0.0,0.0,20.0,-0.0037,-0.0235,23.73
354.796,0.0,0.0,20.0,-0.0037,-0.0235,23.73
354.847,0.0,0.0,20.0,-0.0037,-0.0235,23.73
354.898,0.0,0.0,20.0,-0.0037,-0.0235,23.73
354.976,0.0,0.0,20.0,-0.0037,-0.0235,23.73
355.027,0.0,0.0,20.0,-0.0036,-0.0235,23.72
355.078,0.0,0.0,20.0,-0.0036,-0.0235,23.72
355.129,0.0,0.0,20.0,-0.0037,-0.0235,23.73
355.179,0.0,0.0,20.0,-0.0037,-0.0235,23.73
355.23,0.0,0.0,20.0,-0.0037,-0.0235,23.73
355.281,0.0,0.0,20.0,-0.0037,-0.0235,23.73
355.332,0.0,0.0,20.0,-0.0037,-0.0235,23.73
355.382,0.0,0.0,20.0,-0.0036,-0.0235,23.72
355.433,0.0,0.0,20.0,-0.0037,-0.0235,23.73
355.483,0.0,0.0,20.0,-0.0037,-0.0235,23.73
355.534,0.0,0.0,20.0,-0.0037,-0.0235,23.73
355.584,0.0,0.0,20.0,-0.0037,-0.0235,23.73
355.635,0.0,0.0,20.0,-0.0037,-0.0235,23.73
355.686,0.0,0.0,20.0,-0.0037,-0.0235,23.73
355.736,0.0,0.0,20.0,-0.0037,-0.0235,23.73
355.787,0.0,0.0,20.0,-0.0037,-0.0235,23.73
355.838,0.0,0.0,20.0,-0.0037,-0.0235,23.73
355.889,0.0,0.0,20.0,-0.0037,-0.0235,23.73
355.939,0.0,0.0,20.0,-0.0037,-0.0235,23.73
355.99,0.0,0.0,20.0,-0.0037,-0.0235,23.73
356.041,0.0,0.0,20.0,-0.0037,-0.0235,23.73
356.091,0.0,0.0,20.0,-0.0037,-0.0235,23.73
356.143,0.0,0.0,20.0,-0.0036,-0.0235,23.72
356.194,0.0,0.0,20.0,-0.0036,-0.0235,23.72
356.244,0.0,0.0,20.0,-0.0036,-0.0235,23.72
356.296,0.0,0.0,20.0,-0.0036,-0.0235,23.72
356.346,0.0,0.0,20.0,-0.0036,-0.0235,23.72
356.397,0.0,0.0,20.0,-0.0036,-0.0235,23.72
356.448,0.0,0.0,20.0,-0.0036,-0.0235,23.72
356.499,0.0,0.0,20.0,-0.0036,-0.0235,23.72
356.55,0.0,0.0,20.0,-0.0036,-0.0235,23.72
356.601,0.0,0.0,20.0,-0.0036,-0.0235,23.72
356.652,0.0,0.0,20.0,-0.0036,-0.0235,23.72
356.702,0.0,0.0,20.0,-0.0036,-0.0235,23.72
356.754,0.0,0.0,20.0,-0.0036,-0.0235,23.72
356.804,0.0,0.0,20.0,-0.0036,-0.0235,23.72
356.855,0.0,0.0,20.0,-0.0036,-0.0235,23.72
356.906,0.0,0.0,20.0,-0.0036,-0.0235,23.72
356.957,0.0,0.0,20.0,-0.0036,-0.0235,23.72
357.008,0.0,0.0,20.0,-0.0036,-0.0235,23.72
357.058,0.0,0.0,20.0,-0.0036,-0.0235,23.72
357.109,0.0,0.0,20.0,-0.0037,-0.0235,23.73
357.16,0.0,0.0,20.0,-0.0037,-0.0235,23.73
357.21,0.0,0.0,20.0,-0.0037,-0.0235,23.73
357.261,0.0,0.0,20.0,-0.0037,-0.0235,23.73
357.311,0.0,0.0,20.0,-0.0036,-0.0235,23.72
357.364,0.0,0.0,20.0,-0.0036,-0.0235,23.72
357.415,0.0,0.0,20.0,-0.0036,-0.0235,23.72
357.465,0.0,0.0,20.0,-0.0036,-0.0235,23.72
357.516,0.0,0.0,20.0,-0.0036,-0.0235,23.72
357.567,0.0,0.0,20.0,-0.0036,-0.0235,23.72
357.618,0.0,0.0,20.0,-0.0036,-0.0235,23.72
357.669,0.0,0.0,20.0,-0.0036,-0.0235,23.72
357.719,0.0,0.0,20.0,-0.0036,-0.0235,23.72
357.77,0.0,0.0,20.0,-0.0036,-0.0235,23.72
357.821,0.0,0.0,20.0,-0.0036,-0.0235,23.72
357.872,0.0,0.0,20.0,-0.0036,-0.0235,23.72
357.923,0.0,0.0,20.0,-0.0036,-0.0235,23.72
357.973,0.0,0.0,20.0,-0.0036,-0.0235,23.72
358.024,0.0,0.0,20.0,-0.0036,-0.0235,23.72
358.075,0.0,0.0,20.0,-0.0036,-0.0235,23.72
358.126,0.0,0.0,20.0,-0.0036,-0.0235,23.72
358.177,0.0,0.0,20.0,-0.0036,-0.0235,23.72
358.228,0.0,0.0,20.0,-0.0036,-0.0235,23.72
358.278,0.0,0.0,20.0,-0.0036,-0.0235,23.72
358.329,0.0,0.0,20.0,-0.0036,-0.0235,23.72
358.38,0.0,0.0,20.0,-0.0036,-0.0235,23.72
358.43,0.0,0.0,20.0,-0.0036,-0.0235,23.72
358.481,0.0,0.0,20.0,-0.0036,-0.0235,23.72
358.531,0.0,0.0,20.0,-0.0036,-0.0235,23.72
358.582,0.0,0.0,20.0,-0.0036,-0.0235,23.72
358.633,0.0,0.0,20.0,-0.0035,-0.0235,23.71
358.684,0.0,0.0,20.0,-0.0036,-0.0235,23.72
358.734,0.0,0.0,20.0,-0.0035,-0.0235,23.71
358.785,0.0,0.0,20.0,-0.0035,-0.0235,23.71
358.835,0.0,0.0,20.0,-0.0035,-0.0235,23.71
358.886,0.0,0.0,20.0,-0.0035,-0.0235,23.71
358.937,0.0,0.0,20.0,-0.0035,-0.0235,23.71
358.988,0.0,0.0,20.0,-0.0035,-0.0235,23.71
359.076,0.0,0.0,20.0,-0.0036,-0.0235,23.72
359.127,0.0,0.0,20.0,-0.0036,-0.0235,23.72
359.178,0.0,0.0,20.0,-0.0036,-0.0235,23.72
359.229,0.0,0.0,20.0,-0.0036,-0.0235,23.72
359.279,0.0,0.0,20.0,-0.0036,-0.0235,23.72
359.33,0.0,0.0,20.0,-0.0036,-0.0235,23.72
359.381,0.0,0.0,20.0,-0.0036,-0.0235,23.72
359.431,0.0,0.0,20.0,-0.0036,-0.0235,23.72
359.482,0.0,0.0,20.0,-0.0036,-0.0235,23.72
359.533,0.0,0.0,20.0,-0.0036,-0.0235,23.72
359.583,0.0,0.0,20.0,-0.0036,-0.0235,23.72
359.634,0.0,0.0,20.0,-0.0036,-0.0235,23.72
359.684,0.0,0.0,20.0,-0.0036,-0.0235,23.72
359.735,0.0,0.0,20.0,-0.0036,-0.0235,23.72
359.785,0.0,0.0,20.0,-0.0036,-0.0235,23.72
359.836,0.0,0.0,20.0,-0.0035,-0.0235,23.71
359.887,0.0,0.0,20.0,-0.0035,-0.0235,23.71
359.937,0.0,0.0,20.0,-0.0035,-0.0235,23.71
359.988,0.0,0.0,20.0,-0.0035,-0.0235,23.71
360.038,0.0,0.0,20.0,-0.0035,-0.0235,23.71
360.089,0.0,0.0,20.0,-0.0035,-0.0235,23.71
360.14,0.0,0.0,20.0,-0.0035,-0.0235,23.71
360.19,0.0,0.0,20.0,-0.0035,-0.0235,23.71
360.241,0.0,0.0,20.0,-0.0035,-0.0235,23.71
360.292,0.0,0.0,20.0,-0.0035,-0.0236,23.7
360.342,0.0,0.0,20.0,-0.0035,-0.0236,23.7
360.393,0.0,0.0,20.0,-0.0035,-0.0236,23.7
360.444,0.0,0.0,20.0,-0.0035,-0.0235,23.71
360.495,0.0,0.0,20.0,-0.0035,-0.0236,23.7
360.545,0.0,0.0,20.0,-0.0035,-0.0236,23.7
360.596,0.0,0.0,20.0,-0.0035,-0.0236,23.7
360.647,0.0,0.0,20.0,-0.0035,-0.0236,23.7
360.698,0.0,0.0,20.0,-0.0035,-0.0236,23.7
360.748,0.0,0.0,20.0,-0.0035,-0.0236,23.7
360.799,0.0,0.0,20.0,-0.0035,-0.0236,23.7
360.85,0.0,0.0,20.0,-0.0035,-0.0236,23.7
360.901,0.0,0.0,20.0,-0.0035,-0.0236,23.7
360.952,0.0,0.0,20.0,-0.0035,-0.0236,23.7
361.003,0.0,0.0,20.0,-0.0035,-0.0236,23.7
361.054,0.0,0.0,20.0,-0.0035,-0.0236,23.69
361.104,0.0,0.0,20.0,-0.0035,-0.0236,23.69
361.155,0.0,0.0,20.0,-0.0035,-0.0236,23.69
361.206,0.0,0.0,20.0,-0.0035,-0.0236,23.69
361.256,0.0,0.0,20.0,-0.0035,-0.0236,23.69
361.307,0.0,0.0,20.0,-0.0035,-0.0236,23.69
361.358,0.0,0.0,20.0,-0.0035,-0.0236,23.69
361.409,0.0,0.0,20.0,-0.0035,-0.0236,23.69
361.46,0.0,0.0,20.0,-0.0035,-0.0236,23.69
361.511,0.0,0.0,20.0,-0.0035,-0.0236,23.69
361.562,0.0,0.0,20.0,-0.0035,-0.0236,23.69
361.612,0.0,0.0,20.0,-0.0035,-0.0236,23.69
361.663,0.0,0.0,20.0,-0.0035,-0.0236,23.69
361.714,0.0,0.0,20.0,-0.0034,-0.0236,23.68
361.795,0.0,0.0,20.0,-0.0035,-0.0236,23.68
361.846,0.0,0.0,20.0,-0.0035,-0.0236,23.68
361.897,0.0,0.0,20.0,-0.0035,-0.0236,23.69
361.948,0.0,0.0,20.0,-0.0035,-0.0236,23.69
361.999,0.0,0.0,20.0,-0.0035,-0.0236,23.69
362.049,0.0,0.0,20.0,-0.0035,-0.0236,23.69
362.1,0.0,0.0,20.0,-0.0035,-0.0236,23.69
362.151,0.0,0.0,20.0,-0.0035,-0.0236,23.69
362.201,0.0,0.0,20.0,-0.0036,-0.0236,23.7
362.252,0.0,0.0,20.0,-0.0035,-0.0236,23.69
362.303,0.0,0.0,20.0,-0.0035,-0.0236,23.69
362.353,0.0,0.0,20.0,-0.0035,-0.0236,23.69
362.405,0.0,0.0,20.0,-0.0035,-0.0236,23.68
362.456,0.0,0.0,20.0,-0.0035,-0.0236,23.68
362.507,0.0,0.0,20.0,-0.0035,-0.0236,23.68
362.557,0.0,0.0,20.0,-0.0035,-0.0236,23.68
362.608,0.0,0.0,20.0,-0.0035,-0.0236,23.68
362.659,0.0,0.0,20.0,-0.0035,-0.0236,23.68
362.71,0.0,0.0,20.0,-0.0035,-0.0236,23.68
362.76,0.0,0.0,20.0,-0.0035,-0.0236,23.68
362.811,0.0,0.0,20.0,-0.0035,-0.0236,23.68
362.862,0.0,0.0,20.0,-0.0035,-0.0236,23.68
362.912,0.0,0.0,20.0,-0.0035,-0.0236,23.68
362.963,0.0,0.0,20.0,-0.0035,-0.0236,23.68
363.014,0.0,0.0,20.0,-0.0035,-0.0236,23.68
363.065,0.0,0.0,20.0,-0.0035,-0.0236,23.68
363.116,0.0,0.0,20.0,-0.0035,-0.0236,23.69
