t,target_x,target_y,target_h_deg,x,y,h_deg
5608.598,,,,-0.0003,0.0003,0.07
5608.649,,,,-0.0003,0.0003,0.07
5608.699,,,,-0.0003,0.0003,0.07
5608.75,,,,-0.0003,0.0003,0.07
5608.8,,,,-0.0003,0.0003,0.07
5608.852,,,,-0.0003,0.0003,0.07
5608.902,,,,-0.0003,0.0003,0.07
5608.953,,,,-0.0003,0.0003,0.07
5609.003,,,,-0.0003,0.0003,0.07
5609.054,,,,-0.0003,0.0003,0.07
5609.104,,,,-0.0003,0.0003,0.07
5609.155,,,,-0.0003,0.0003,0.07
5609.205,,,,-0.0003,0.0003,0.07
5609.256,,,,-0.0003,0.0003,0.07
5609.307,,,,-0.0003,0.0003,0.07
5609.358,,,,-0.0003,0.0003,0.07
5609.409,,,,-0.0003,0.0003,0.07
5609.46,,,,-0.0003,0.0003,0.07
5609.51,,,,-0.0003,0.0003,0.07
5609.56,,,,-0.0003,0.0003,0.07
5609.611,,,,-0.0003,0.0003,0.07
5609.662,,,,-0.0003,0.0003,0.07
5609.713,,,,-0.0003,0.0003,0.07
5609.763,,,,-0.0003,0.0003,0.07
5609.814,,,,-0.0003,0.0003,0.07
5609.864,,,,-0.0003,0.0003,0.07
5609.915,,,,-0.0003,0.0003,0.07
5609.965,,,,-0.0003,0.0003,0.07
5610.016,,,,-0.0003,0.0003,0.07
5610.067,,,,-0.0003,0.0003,0.07
5610.117,,,,-0.0003,0.0003,0.07
5610.168,,,,-0.0003,0.0003,0.07
5610.218,,,,-0.0003,0.0003,0.07
5610.269,,,,-0.0003,0.0003,0.07
5610.319,,,,-0.0003,0.0003,0.07
5610.37,,,,-0.0003,0.0003,0.07
5610.421,,,,-0.0003,0.0003,0.07
5610.471,,,,-0.0003,0.0003,0.07
5610.522,,,,-0.0003,0.0003,0.07
5610.573,,,,-0.0003,0.0003,0.07
5610.623,,,,-0.0003,0.0003,0.07
5610.674,,,,-0.0003,0.0003,0.07
5610.724,,,,-0.0003,0.0003,0.07
5610.775,,,,-0.0003,0.0003,0.07
5610.826,,,,-0.0003,0.0003,0.07
5610.877,,,,-0.0003,0.0003,0.07
5610.928,,,,-0.0003,0.0003,0.07
5610.979,,,,-0.0003,0.0003,0.07
5611.03,,,,-0.0003,0.0003,0.07
5611.08,,,,-0.0003,0.0003,0.07
5611.131,,,,-0.0003,0.0003,0.07
5611.181,,,,-0.0003,0.0003,0.07
5611.232,,,,-0.0003,0.0003,0.07
5611.282,,,,-0.0003,0.0003,0.07
5611.333,,,,-0.0003,0.0003,0.07
5611.383,,,,-0.0003,0.0003,0.07
5611.434,,,,-0.0003,0.0003,0.07
5611.484,,,,-0.0003,0.0003,0.07
5611.539,,,,-0.0003,0.0003,0.07
5611.59,,,,-0.0003,0.0003,0.07
5611.64,,,,-0.0003,0.0003,0.07
5611.691,,,,-0.0003,0.0003,0.07
5611.741,,,,-0.0003,0.0003,0.07
5611.792,,,,-0.0003,0.0003,0.07
5611.842,,,,-0.0003,0.0003,0.07
5611.893,,,,-0.0003,0.0003,0.07
5611.944,,,,-0.0003,0.0003,0.07
5611.994,,,,-0.0003,0.0003,0.07
5612.045,,,,-0.0003,0.0003,0.07
5612.095,,,,-0.0003,0.0003,0.07
5612.146,,,,-0.0003,0.0003,0.07
5612.196,,,,-0.0003,0.0003,0.07
5612.247,,,,-0.0003,0.0003,0.07
5612.297,,,,-0.0003,0.0003,0.07
5612.353,,,,-0.0003,0.0003,0.07
5612.403,,,,-0.0003,0.0003,0.07
5612.454,,,,-0.0003,0.0003,0.07
5612.504,,,,-0.0003,0.0003,0.07
5612.555,,,,-0.0003,0.0003,0.07
5612.605,,,,-0.0003,0.0003,0.07
5612.656,,,,-0.0003,0.0003,0.07
5612.706,,,,-0.0003,0.0003,0.07
5612.757,,,,-0.0003,0.0003,0.07
5612.807,,,,-0.0003,0.0003,0.07
5612.858,,,,-0.0003,0.0003,0.07
5612.908,,,,-0.0003,0.0003,0.07
5612.959,,,,-0.0003,0.0003,0.07
5613.01,,,,-0.0003,0.0003,0.07
5613.06,,,,-0.0003,0.0003,0.07
5613.111,,,,-0.0003,0.0003,0.07
5613.162,,,,-0.0003,0.0003,0.07
5613.213,,,,-0.0003,0.0003,0.07
5613.263,,,,-0.0003,0.0003,0.07
5613.314,,,,-0.0003,0.0003,0.07
5613.364,,,,-0.0003,0.0003,0.07
5613.414,,,,-0.0003,0.0003,0.07
5613.465,,,,-0.0003,0.0003,0.07
5613.516,,,,-0.0003,0.0003,0.07
5613.567,,,,-0.0003,0.0003,0.07
5613.617,,,,-0.0003,0.0003,0.07
5613.667,,,,-0.0003,0.0003,0.07
5613.718,,,,-0.0003,0.0003,0.07
5613.768,,,,-0.0003,0.0003,0.07
5613.819,,,,-0.0003,0.0003,0.07
5613.87,,,,-0.0003,0.0003,0.07
5613.92,,,,-0.0003,0.0003,0.07
5613.971,,,,-0.0003,0.0003,0.07
5614.021,,,,-0.0003,0.0003,0.07
5614.072,,,,-0.0003,0.0003,0.07
5614.122,,,,-0.0003,0.0003,0.07
5614.173,,,,-0.0003,0.0003,0.07
5614.223,,,,-0.0003,0.0003,0.07
5614.274,,,,-0.0003,0.0003,0.07
5614.324,,,,-0.0003,0.0003,0.07
5614.375,,,,-0.0003,0.0003,0.07
5614.425,,,,-0.0003,0.0003,0.07
5614.476,,,,-0.0003,0.0003,0.07
5614.527,,,,-0.0003,0.0003,0.07
5614.577,,,,-0.0003,0.0003,0.07
5614.636,,,,-0.0003,0.0003,0.07
5614.701,,,,-0.0003,0.0003,0.07
5614.753,,,,-0.0003,0.0003,0.07
5614.803,,,,-0.0003,0.0003,0.07
5614.853,,,,-0.0003,0.0003,0.07
5614.904,,,,-0.0003,0.0003,0.07
5614.958,,,,-0.0003,0.0003,0.07
5615.009,,,,-0.0003,0.0003,0.07
5615.065,,,,-0.0003,0.0003,0.07
5615.117,,,,-0.0003,0.0003,0.07
5615.169,,,,-0.0003,0.0003,0.07
5615.225,,,,-0.0003,0.0003,0.07
5615.276,,,,-0.0003,0.0003,0.07
5615.326,,,,-0.0003,0.0003,0.07
5615.377,,,,-0.0003,0.0003,0.07
5615.428,,,,-0.0003,0.0003,0.07
5615.478,,,,-0.0003,0.0003,0.07
5615.535,,,,-0.0003,0.0003,0.07
5615.586,,,,-0.0003,0.0003,0.07
5615.637,,,,-0.0003,0.0003,0.07
5615.688,,,,-0.0003,0.0003,0.07
5615.739,,,,-0.0003,0.0003,0.07
5615.789,,,,-0.0003,0.0003,0.07
5615.84,,,,-0.0003,0.0003,0.07
5615.89,,,,-0.0003,0.0003,0.07
5615.941,,,,-0.0003,0.0003,0.07
5615.992,,,,-0.0003,0.0003,0.07
5616.043,,,,-0.0003,0.0003,0.07
5616.094,,,,-0.0003,0.0003,0.07
5616.144,,,,-0.0003,0.0003,0.07
5616.195,,,,-0.0003,0.0003,0.07
5616.246,,,,-0.0003,0.0003,0.07
5616.296,,,,-0.0003,0.0003,0.07
5616.347,,,,-0.0003,0.0003,0.07
5616.397,,,,-0.0003,0.0003,0.07
5616.448,,,,-0.0003,0.0003,0.07
5616.498,,,,-0.0003,0.0003,0.07
5616.55,,,,-0.0003,0.0003,0.07
5616.6,,,,-0.0003,0.0003,0.07
5616.65,,,,-0.0003,0.0003,0.07
5616.701,,,,-0.0003,0.0003,0.07
5616.751,,,,-0.0003,0.0003,0.07
5616.802,,,,-0.0003,0.0003,0.07
5616.852,,,,-0.0003,0.0003,0.07
5616.903,,,,-0.0003,0.0003,0.07
5616.954,,,,-0.0003,0.0003,0.07
5617.004,,,,-0.0003,0.0003,0.07
5617.055,,,,-0.0003,0.0003,0.07
5617.106,,,,-0.0003,0.0003,0.07
5617.163,,,,-0.0003,0.0003,0.07
5617.213,,,,-0.0003,0.0003,0.07
5617.264,,,,-0.0003,0.0003,0.07
5617.315,,,,-0.0003,0.0003,0.07
5617.366,,,,-0.0003,0.0003,0.07
5617.417,,,,-0.0003,0.0003,0.07
5617.468,,,,-0.0003,0.0003,0.07
5617.518,,,,-0.0003,0.0003,0.07
5617.569,,,,-0.0003,0.0003,0.07
5617.619,,,,-0.0003,0.0003,0.07
5617.67,,,,-0.0003,0.0003,0.07
5617.72,,,,-0.0003,0.0003,0.07
5617.771,,,,-0.0003,0.0003,0.07
5617.821,,,,-0.0003,0.0003,0.07
5617.872,,,,-0.0003,0.0003,0.07
5617.922,,,,-0.0003,0.0003,0.07
5617.973,,,,-0.0003,0.0003,0.07
5618.024,,,,-0.0003,0.0003,0.07
5618.074,,,,-0.0003,0.0003,0.07
5618.127,,,,-0.0003,0.0003,0.07
5618.177,,,,-0.0003,0.0003,0.07
5618.228,,,,-0.0003,0.0003,0.07
5618.279,,,,-0.0003,0.0003,0.07
5618.33,,,,-0.0003,0.0003,0.07
5618.38,,,,-0.0003,0.0003,0.07
5618.431,,,,-0.0003,0.0003,0.07
5618.482,,,,-0.0003,0.0003,0.07
5618.532,,,,-0.0003,0.0003,0.07
5618.583,,,,-0.0003,0.0003,0.07
5618.633,,,,-0.0003,0.0003,0.07
5618.684,,,,-0.0003,0.0003,0.07
5618.735,,,,-0.0003,0.0003,0.07
5618.786,,,,-0.0003,0.0003,0.07
5618.836,,,,-0.0003,0.0003,0.07
5618.887,,,,-0.0003,0.0003,0.07
5618.937,,,,-0.0003,0.0003,0.07
5618.988,,,,-0.0003,0.0003,0.07
5619.038,,,,-0.0003,0.0003,0.07
5619.089,,,,-0.0003,0.0003,0.07
5619.139,,,,-0.0003,0.0003,0.07
5619.19,,,,-0.0003,0.0003,0.07
5619.24,,,,-0.0003,0.0003,0.07
5619.291,,,,-0.0003,0.0003,0.07
5619.342,,,,-0.0003,0.0003,0.07
5619.392,,,,-0.0003,0.0003,0.07
5619.443,,,,-0.0003,0.0003,0.07
5619.493,,,,-0.0003,0.0003,0.07
5619.544,,,,-0.0003,0.0003,0.07
5619.594,,,,-0.0003,0.0003,0.07
5619.645,,,,-0.0003,0.0003,0.07
5619.696,,,,-0.0003,0.0003,0.07
5619.746,,,,-0.0003,0.0003,0.07
5619.797,,,,-0.0003,0.0003,0.07
5619.847,,,,-0.0003,0.0003,0.07
5619.897,,,,-0.0003,0.0003,0.07
5619.948,,,,-0.0003,0.0003,0.07
5619.999,,,,-0.0003,0.0003,0.07
5620.05,,,,-0.0003,0.0003,0.07
5620.101,,,,-0.0003,0.0003,0.07
5620.152,,,,-0.0003,0.0003,0.07
5620.202,,,,-0.0003,0.0003,0.07
5620.253,,,,-0.0003,0.0003,0.07
5620.303,,,,-0.0003,0.0003,0.07
5620.354,,,,-0.0003,0.0003,0.07
5620.405,,,,-0.0003,0.0003,0.07
5620.455,,,,-0.0003,0.0003,0.07
5620.506,,,,-0.0003,0.0003,0.07
5620.556,,,,-0.0003,0.0003,0.07
5620.607,,,,-0.0003,0.0003,0.07
5620.658,,,,-0.0003,0.0003,0.07
5620.709,,,,-0.0003,0.0003,0.07
5620.759,,,,-0.0003,0.0003,0.07
5620.81,,,,-0.0003,0.0003,0.07
5620.86,,,,-0.0003,0.0003,0.07
5620.911,,,,-0.0003,0.0003,0.07
5620.962,,,,-0.0003,0.0003,0.07
5621.012,,,,-0.0003,0.0003,0.07
5621.062,,,,-0.0003,0.0003,0.07
5621.113,,,,-0.0003,0.0003,0.07
5621.163,,,,-0.0003,0.0003,0.07
5621.214,,,,-0.0003,0.0003,0.07
5621.264,,,,-0.0003,0.0003,0.07
5621.315,,,,-0.0003,0.0003,0.07
5621.365,,,,-0.0003,0.0003,0.07
5621.416,,,,-0.0003,0.0003,0.07
5621.466,,,,-0.0003,0.0003,0.07
5621.517,,,,-0.0003,0.0003,0.07
5621.568,,,,-0.0003,0.0003,0.07
5621.621,,,,-0.0003,0.0003,0.07
5621.672,,,,-0.0003,0.0003,0.07
5621.723,,,,-0.0003,0.0003,0.07
5621.773,,,,-0.0003,0.0003,0.07
5621.824,,,,-0.0003,0.0003,0.07
5621.874,,,,-0.0003,0.0003,0.07
5621.924,,,,-0.0003,0.0003,0.07
5621.975,,,,-0.0003,0.0003,0.07
5622.026,,,,-0.0003,0.0003,0.07
5622.077,,,,-0.0003,0.0003,0.07
5622.128,,,,-0.0003,0.0003,0.07
5622.178,,,,-0.0003,0.0003,0.07
5622.229,,,,-0.0003,0.0003,0.07
5622.279,,,,-0.0003,0.0003,0.07
5622.33,,,,-0.0003,0.0003,0.07
5622.38,,,,-0.0003,0.0003,0.07
5622.431,,,,-0.0003,0.0003,0.07
5622.481,,,,-0.0003,0.0003,0.07
5622.532,,,,-0.0003,0.0003,0.07
5622.582,,,,-0.0003,0.0003,0.07
5622.632,,,,-0.0003,0.0003,0.07
5622.683,,,,-0.0003,0.0003,0.07
5622.733,,,,-0.0003,0.0003,0.07
5622.784,,,,-0.0003,0.0003,0.07
5622.835,,,,-0.0003,0.0003,0.07
5622.885,,,,-0.0003,0.0003,0.07
5622.936,,,,-0.0003,0.0003,0.07
5622.987,,,,-0.0003,0.0003,0.07
5623.037,,,,-0.0003,0.0003,0.07
5623.088,,,,-0.0003,0.0003,0.07
5623.139,,,,-0.0003,0.0003,0.07
5623.19,,,,-0.0003,0.0003,0.07
5623.242,,,,-0.0003,0.0003,0.07
5623.293,,,,-0.0003,0.0003,0.07
5623.343,,,,-0.0003,0.0003,0.07
5623.394,,,,-0.0003,0.0003,0.07
5623.445,,,,-0.0003,0.0003,0.07
5623.496,,,,-0.0003,0.0003,0.07
5623.547,,,,-0.0003,0.0003,0.07
5623.597,,,,-0.0003,0.0003,0.07
5623.648,,,,-0.0003,0.0003,0.07
5623.698,,,,-0.0003,0.0003,0.07
5623.748,,,,-0.0003,0.0003,0.07
5623.799,,,,-0.0003,0.0003,0.07
5623.85,,,,-0.0003,0.0003,0.07
5623.9,,,,-0.0003,0.0003,0.07
5623.951,,,,-0.0003,0.0003,0.07
5624.001,,,,-0.0003,0.0003,0.07
5624.052,,,,-0.0003,0.0003,0.07
5624.102,,,,-0.0003,0.0003,0.07
5624.153,,,,-0.0003,0.0003,0.07
5624.204,,,,-0.0003,0.0003,0.07
5624.255,,,,-0.0003,0.0003,0.07
5624.305,,,,-0.0003,0.0003,0.07
5624.356,,,,-0.0003,0.0003,0.07
5624.407,,,,-0.0003,0.0003,0.07
5624.457,,,,-0.0003,0.0003,0.07
5624.508,,,,-0.0003,0.0003,0.07
5624.559,,,,-0.0003,0.0003,0.07
5624.61,,,,-0.0003,0.0003,0.07
5624.66,,,,-0.0003,0.0003,0.07
5624.711,,,,-0.0003,0.0003,0.07
5624.762,,,,-0.0003,0.0003,0.07
5624.813,,,,-0.0003,0.0003,0.07
5624.865,,,,-0.0003,0.0003,0.07
5624.916,,,,-0.0003,0.0003,0.07
5624.967,,,,-0.0003,0.0003,0.07
5625.017,,,,-0.0003,0.0003,0.07
5625.068,,,,-0.0003,0.0003,0.07
5625.123,,,,-0.0003,0.0003,0.07
5625.174,,,,-0.0003,0.0003,0.07
5625.225,,,,-0.0003,0.0003,0.07
5625.275,,,,-0.0003,0.0003,0.07
5625.326,,,,-0.0003,0.0003,0.07
5625.376,,,,-0.0003,0.0003,0.07
5625.427,,,,-0.0003,0.0003,0.07
5625.477,,,,-0.0003,0.0003,0.07
5625.528,,,,-0.0003,0.0003,0.07
5625.578,,,,-0.0003,0.0003,0.07
5625.629,,,,-0.0003,0.0003,0.07
5625.679,,,,-0.0003,0.0003,0.07
5625.732,,,,-0.0003,0.0003,0.07
5625.782,,,,-0.0003,0.0003,0.07
5625.833,,,,-0.0003,0.0003,0.07
5625.884,,,,-0.0003,0.0003,0.07
5625.936,,,,-0.0003,0.0003,0.07
5625.993,,,,-0.0003,0.0003,0.07
5626.043,,,,-0.0003,0.0003,0.07
5626.094,,,,-0.0003,0.0003,0.07
5626.144,,,,-0.0003,0.0003,0.07
5626.195,,,,-0.0003,0.0003,0.07
5626.245,,,,-0.0003,0.0003,0.07
5626.296,,,,-0.0003,0.0003,0.07
5626.346,,,,-0.0003,0.0003,0.07
5626.397,,,,-0.0003,0.0003,0.07
5626.448,,,,-0.0003,0.0003,0.07
5626.498,,,,-0.0003,0.0003,0.07
5626.549,,,,-0.0003,0.0003,0.07
5626.6,,,,-0.0003,0.0003,0.07
5626.65,,,,-0.0003,0.0003,0.07
5626.701,,,,-0.0003,0.0003,0.07
5626.752,,,,-0.0003,0.0003,0.07
5626.803,,,,-0.0003,0.0003,0.07
5626.853,,,,-0.0003,0.0003,0.07
5626.904,,,,-0.0003,0.0003,0.07
5626.954,,,,-0.0003,0.0003,0.07
5627.005,,,,-0.0003,0.0003,0.07
5627.055,,,,-0.0003,0.0003,0.07
5627.106,,,,-0.0003,0.0003,0.07
5627.157,,,,-0.0003,0.0003,0.07
5627.207,,,,-0.0003,0.0003,0.07
5627.258,,,,-0.0003,0.0003,0.07
5627.308,,,,-0.0003,0.0003,0.07
5627.359,,,,-0.0003,0.0003,0.07
5627.409,,,,-0.0003,0.0003,0.07
5627.46,,,,-0.0003,0.0003,0.07
5627.51,,,,-0.0003,0.0003,0.07
5627.561,,,,-0.0003,0.0003,0.07
5627.612,,,,-0.0003,0.0003,0.07
5627.662,,,,-0.0003,0.0003,0.07
5627.713,,,,-0.0003,0.0003,0.07
5627.763,,,,-0.0003,0.0003,0.07
5627.814,,,,-0.0003,0.0003,0.07
5627.864,,,,-0.0003,0.0003,0.07
5627.915,,,,-0.0003,0.0003,0.07
5627.965,,,,-0.0003,0.0003,0.07
5628.016,,,,-0.0003,0.0003,0.07
5628.066,,,,-0.0003,0.0003,0.07
5628.117,,,,-0.0003,0.0003,0.07
5628.167,,,,-0.0003,0.0003,0.07
5628.218,,,,-0.0003,0.0003,0.07
5628.268,,,,-0.0003,0.0003,0.07
5628.319,,,,-0.0003,0.0003,0.07
5628.37,,,,-0.0003,0.0003,0.07
5628.42,,,,-0.0003,0.0003,0.07
5628.47,,,,-0.0003,0.0003,0.07
5628.521,,,,-0.0003,0.0003,0.07
5628.571,,,,-0.0003,0.0003,0.07
5628.622,,,,-0.0003,0.0003,0.07
5628.673,,,,-0.0003,0.0003,0.07
5628.723,,,,-0.0003,0.0003,0.07
5628.773,,,,-0.0003,0.0003,0.07
5628.824,,,,-0.0003,0.0003,0.07
5628.875,,,,-0.0003,0.0003,0.07
5628.925,,,,-0.0003,0.0003,0.07
5628.977,,,,-0.0003,0.0003,0.07
5629.027,,,,-0.0003,0.0003,0.07
5629.077,,,,-0.0003,0.0003,0.07
5629.128,,,,-0.0003,0.0003,0.07
5629.179,,,,-0.0003,0.0003,0.07
5629.23,,,,-0.0003,0.0003,0.07
5629.28,,,,-0.0003,0.0003,0.07
5629.331,,,,-0.0003,0.0003,0.07
5629.382,,,,-0.0003,0.0003,0.07
5629.432,,,,-0.0003,0.0003,0.07
5629.483,,,,-0.0003,0.0003,0.07
5629.533,,,,-0.0003,0.0003,0.07
5629.583,,,,-0.0003,0.0003,0.07
5629.634,,,,-0.0003,0.0003,0.07
5629.684,,,,-0.0003,0.0003,0.07
5629.735,,,,-0.0003,0.0003,0.07
5629.785,,,,-0.0003,0.0003,0.07
5629.837,,,,-0.0003,0.0003,0.07
5629.888,,,,-0.0003,0.0003,0.07
5629.939,,,,-0.0003,0.0003,0.07
5629.989,,,,-0.0003,0.0003,0.07
5630.04,,,,-0.0003,0.0003,0.07
5630.09,,,,-0.0003,0.0003,0.07
5630.141,,,,-0.0003,0.0003,0.07
5630.191,,,,-0.0003,0.0003,0.07
5630.242,,,,-0.0003,0.0003,0.07
5630.293,,,,-0.0003,0.0003,0.07
5630.344,,,,-0.0003,0.0003,0.07
5630.394,,,,-0.0003,0.0003,0.07
5630.444,,,,-0.0003,0.0003,0.07
5630.495,,,,-0.0003,0.0003,0.07
5630.545,,,,-0.0003,0.0003,0.07
5630.596,,,,-0.0003,0.0003,0.07
5630.647,,,,-0.0003,0.0003,0.07
5630.697,,,,-0.0003,0.0003,0.07
5630.748,,,,-0.0003,0.0003,0.07
5630.798,,,,-0.0003,0.0003,0.07
5630.849,,,,-0.0003,0.0003,0.07
5630.9,,,,-0.0003,0.0003,0.07
5630.95,,,,-0.0003,0.0003,0.07
5631.0,,,,-0.0003,0.0003,0.07
5631.051,,,,-0.0003,0.0003,0.07
5631.101,,,,-0.0003,0.0003,0.07
5631.152,,,,-0.0003,0.0003,0.07
5631.202,,,,-0.0003,0.0003,0.07
5631.253,,,,-0.0003,0.0003,0.07
5631.303,,,,-0.0003,0.0003,0.07
5631.354,,,,-0.0003,0.0003,0.07
5631.404,,,,-0.0003,0.0003,0.07
5631.455,,,,-0.0003,0.0003,0.07
5631.505,,,,-0.0003,0.0003,0.07
5631.556,,,,-0.0003,0.0003,0.07
5631.606,,,,-0.0003,0.0003,0.07
5631.657,,,,-0.0003,0.0003,0.07
5631.707,,,,-0.0003,0.0003,0.07
5631.758,,,,-0.0003,0.0003,0.07
5631.809,,,,-0.0003,0.0003,0.07
5631.859,,,,-0.0003,0.0003,0.07
5631.91,,,,-0.0003,0.0003,0.07
5631.961,,,,-0.0003,0.0003,0.07
5632.012,,,,-0.0003,0.0003,0.07
5632.062,,,,-0.0003,0.0003,0.07
5632.112,,,,-0.0003,0.0003,0.07
5632.163,,,,-0.0003,0.0003,0.07
5632.213,,,,-0.0003,0.0003,0.07
5632.264,,,,-0.0003,0.0003,0.07
5632.315,,,,-0.0003,0.0003,0.07
5632.366,,,,-0.0003,0.0003,0.07
5632.416,,,,-0.0003,0.0003,0.07
5632.466,,,,-0.0003,0.0003,0.07
5632.517,,,,-0.0003,0.0003,0.07
5632.568,,,,-0.0003,0.0003,0.07
5632.618,,,,-0.0003,0.0003,0.07
5632.669,,,,-0.0003,0.0003,0.07
5632.72,,,,-0.0003,0.0003,0.07
5632.77,,,,-0.0003,0.0003,0.07
5632.821,,,,-0.0003,0.0003,0.07
5632.872,,,,-0.0003,0.0003,0.07
5632.922,,,,-0.0003,0.0003,0.07
5632.972,,,,-0.0003,0.0003,0.07
5633.025,,,,-0.0003,0.0003,0.07
5633.075,,,,-0.0003,0.0003,0.07
5633.126,,,,-0.0003,0.0003,0.07
5633.176,,,,-0.0003,0.0003,0.07
5633.227,,,,-0.0003,0.0003,0.07
5633.278,,,,-0.0003,0.0003,0.07
5633.329,,,,-0.0003,0.0003,0.07
5633.379,,,,-0.0003,0.0003,0.07
5633.429,,,,-0.0003,0.0003,0.07
5633.48,,,,-0.0003,0.0003,0.07
5633.531,,,,-0.0003,0.0003,0.07
5633.582,,,,-0.0003,0.0003,0.07
5633.632,,,,-0.0003,0.0003,0.07
5633.683,,,,-0.0003,0.0003,0.07
5633.734,,,,-0.0003,0.0003,0.07
5633.784,,,,-0.0003,0.0003,0.07
5633.835,,,,-0.0003,0.0003,0.07
5633.885,,,,-0.0003,0.0003,0.07
5633.936,,,,-0.0003,0.0003,0.07
5633.986,,,,-0.0003,0.0003,0.07
5634.036,,,,-0.0003,0.0003,0.07
5634.087,,,,-0.0003,0.0003,0.07
5634.138,,,,-0.0003,0.0003,0.07
5634.188,,,,-0.0003,0.0003,0.07
5634.239,,,,-0.0003,0.0003,0.07
5634.29,,,,-0.0003,0.0003,0.07
5634.341,,,,-0.0003,0.0003,0.07
5634.392,,,,-0.0003,0.0003,0.07
5634.444,,,,-0.0003,0.0003,0.07
5634.494,,,,-0.0003,0.0003,0.07
5634.545,,,,-0.0003,0.0003,0.07
5634.596,,,,-0.0003,0.0003,0.07
5634.647,,,,-0.0003,0.0003,0.07
5634.697,,,,-0.0003,0.0003,0.07
5634.748,,,,-0.0003,0.0003,0.07
5634.799,,,,-0.0003,0.0003,0.07
5634.849,,,,-0.0003,0.0003,0.07
5634.9,,,,-0.0003,0.0003,0.07
5634.95,,,,-0.0003,0.0003,0.07
5635.001,,,,-0.0003,0.0003,0.07
5635.051,,,,-0.0003,0.0003,0.07
5635.103,,,,-0.0003,0.0003,0.07
5635.154,,,,-0.0003,0.0003,0.07
5635.204,,,,-0.0003,0.0003,0.07
5635.254,,,,-0.0003,0.0003,0.07
5635.305,,,,-0.0003,0.0003,0.07
5635.355,,,,-0.0003,0.0003,0.07
5635.406,,,,-0.0003,0.0003,0.07
5635.457,,,,-0.0003,0.0003,0.07
5635.507,,,,-0.0003,0.0003,0.07
5635.558,,,,-0.0003,0.0003,0.07
5635.608,,,,-0.0003,0.0003,0.07
5635.659,,,,-0.0003,0.0003,0.07
5635.709,,,,-0.0003,0.0003,0.07
5635.76,,,,-0.0003,0.0003,0.07
5635.811,,,,-0.0003,0.0003,0.07
5635.862,,,,-0.0003,0.0003,0.07
5635.913,,,,-0.0003,0.0003,0.07
5635.964,,,,-0.0003,0.0003,0.07
5636.014,,,,-0.0003,0.0003,0.07
5636.065,,,,-0.0003,0.0003,0.07
5636.115,,,,-0.0003,0.0003,0.07
5636.166,,,,-0.0003,0.0003,0.07
5636.216,,,,-0.0003,0.0003,0.07
5636.267,,,,-0.0003,0.0003,0.07
5636.317,,,,-0.0003,0.0003,0.07
5636.367,,,,-0.0003,0.0003,0.07
5636.418,,,,-0.0003,0.0003,0.07
5636.468,,,,-0.0003,0.0003,0.07
5636.519,,,,-0.0003,0.0003,0.07
5636.57,,,,-0.0003,0.0003,0.07
5636.62,,,,-0.0003,0.0003,0.07
5636.672,,,,-0.0003,0.0003,0.07
5636.723,,,,-0.0003,0.0003,0.07
5636.774,,,,-0.0003,0.0003,0.07
5636.825,,,,-0.0003,0.0003,0.07
5636.876,,,,-0.0003,0.0003,0.07
5636.926,,,,-0.0003,0.0003,0.07
5636.976,,,,-0.0003,0.0003,0.07
5637.027,,,,-0.0003,0.0003,0.07
5637.078,,,,-0.0003,0.0003,0.07
5637.128,,,,-0.0003,0.0003,0.07
5637.179,,,,-0.0003,0.0003,0.07
5637.23,,,,-0.0003,0.0003,0.07
5637.281,,,,-0.0003,0.0003,0.07
5637.331,,,,-0.0003,0.0003,0.07
5637.382,,,,-0.0003,0.0003,0.07
5637.432,,,,-0.0003,0.0003,0.07
5637.483,,,,-0.0003,0.0003,0.07
5637.533,,,,-0.0003,0.0003,0.07
5637.583,,,,-0.0003,0.0003,0.07
5637.634,,,,-0.0003,0.0003,0.07
5637.684,,,,-0.0003,0.0003,0.07
5637.735,,,,-0.0003,0.0003,0.07
5637.785,,,,-0.0003,0.0003,0.07
5637.836,,,,-0.0003,0.0003,0.07
5637.887,,,,-0.0003,0.0003,0.07
5637.937,,,,-0.0003,0.0003,0.07
5637.988,,,,-0.0003,0.0003,0.07
5638.038,,,,-0.0003,0.0003,0.07
5638.089,,,,-0.0003,0.0003,0.07
5638.139,,,,-0.0003,0.0003,0.07
5638.19,,,,-0.0003,0.0003,0.07
5638.24,,,,-0.0003,0.0003,0.07
5638.291,,,,-0.0003,0.0003,0.07
5638.342,,,,-0.0003,0.0003,0.07
5638.392,,,,-0.0003,0.0003,0.07
5638.443,,,,-0.0003,0.0003,0.07
5638.493,,,,-0.0003,0.0003,0.07
5638.545,,,,-0.0003,0.0003,0.07
5638.597,,,,-0.0003,0.0003,0.07
5638.647,,,,-0.0003,0.0003,0.07
5638.698,,,,-0.0003,0.0003,0.07
5638.749,,,,-0.0003,0.0003,0.07
5638.799,,,,-0.0003,0.0003,0.07
5638.85,,,,-0.0003,0.0003,0.07
5638.9,,,,-0.0003,0.0003,0.07
5638.951,,,,-0.0003,0.0003,0.07
5639.001,,,,-0.0003,0.0003,0.07
5639.051,,,,-0.0003,0.0003,0.07
5639.102,,,,-0.0003,0.0003,0.07
5639.152,,,,-0.0003,0.0003,0.07
5639.203,,,,-0.0003,0.0003,0.07
5639.253,,,,-0.0003,0.0003,0.07
5639.304,,,,-0.0003,0.0003,0.07
5639.354,,,,-0.0003,0.0003,0.07
